"id","date","wp1","wp2","wp3","wp4","wp5","wp6","wp7"
1,2011010100,0.386014177693762,0.0788957897185393,0.429855776306107,0.429855776306107,0.246894298526585,0.433713505461767,0.584426140757928
2,2011010101,0.230828952857739,0.0788957897185393,0.331961107837359,0.331961107837359,0.246894298526585,0.433713505461767,0.584426140757928
3,2011010102,0.230828952857739,0.0788957897185393,0.331961107837359,0.331961107837359,0.246894298526585,0.433713505461767,0.584426140757928
4,2011010103,0.230828952857739,0.402353517364202,0.331961107837359,0.331961107837359,0.246894298526585,0.433713505461767,0.584426140757928
5,2011010104,0.230828952857739,0.402353517364202,0.429855776306107,0.429855776306107,0.246894298526585,0.433713505461767,0.584426140757928
6,2011010105,0.230828952857739,0.625351351351351,0.429855776306107,0.429855776306107,0.126753597122302,0.433713505461767,0.584426140757928
7,2011010106,0.230828952857739,0.625351351351351,0.429855776306107,0.429855776306107,0.126753597122302,0.433713505461767,0.584426140757928
8,2011010107,0.230828952857739,0.625351351351351,0.429855776306107,0.429855776306107,0.126753597122302,0.433713505461767,0.584426140757928
9,2011010108,0.230828952857739,0.625351351351351,0.429855776306107,0.429855776306107,0.126753597122302,0.63151254180602,0.584426140757928
10,2011010109,0.230828952857739,0.625351351351351,0.572120352250489,0.572120352250489,0.126753597122302,0.63151254180602,0.80558846403111
11,2011010110,0.386014177693762,0.202356044475986,0.572120352250489,0.572120352250489,0.126753597122302,0.63151254180602,0.80558846403111
12,2011010111,0.386014177693762,0.202356044475986,0.764034256559765,0.764034256559765,0.126753597122302,0.63151254180602,0.80558846403111
13,2011010112,0.386014177693762,0.349678571428571,0.764034256559765,0.764034256559765,0.246894298526585,0.777729288214706,0.80558846403111
14,2011010113,0.386014177693762,0.349678571428571,0.764034256559765,0.764034256559765,0.246894298526585,0.777729288214706,0.80558846403111
15,2011010114,0.581124731182795,0.686813445378152,0.764034256559765,0.764034256559765,0.246894298526585,0.63151254180602,0.80558846403111
16,2011010115,0.581124731182795,0.686813445378152,0.572120352250489,0.572120352250489,0.490460076045627,0.63151254180602,0.584426140757928
17,2011010116,0.581124731182795,0.686813445378152,0.572120352250489,0.572120352250489,0.490460076045627,0.433713505461767,0.584426140757928
18,2011010117,0.581124731182795,0.686813445378152,0.572120352250489,0.572120352250489,0.490460076045627,0.433713505461767,0.584426140757928
19,2011010118,0.386014177693762,0.686813445378152,0.572120352250489,0.572120352250489,0.490460076045627,0.433713505461767,0.584426140757928
20,2011010119,0.386014177693762,0.686813445378152,0.572120352250489,0.572120352250489,0.490460076045627,0.433713505461767,0.252429890560876
21,2011010120,0.386014177693762,0.686813445378152,0.572120352250489,0.572120352250489,0.490460076045627,0.433713505461767,0.252429890560876
22,2011010121,0.386014177693762,0.686813445378152,0.572120352250489,0.572120352250489,0.490460076045627,0.433713505461767,0.584426140757928
23,2011010122,0.386014177693762,0.686813445378152,0.764034256559765,0.764034256559765,0.780676422764228,0.63151254180602,0.80558846403111
24,2011010123,0.386014177693762,0.686813445378152,0.764034256559765,0.764034256559765,0.780676422764228,0.777729288214706,0.80558846403111
25,2011010200,0.386014177693762,0.686813445378152,0.764034256559765,0.764034256559765,0.780676422764228,0.777729288214706,0.80558846403111
26,2011010201,0.581124731182795,0.686813445378152,0.764034256559765,0.764034256559765,0.780676422764228,0.777729288214706,0.80558846403111
27,2011010202,0.581124731182795,0.686813445378152,0.764034256559765,0.764034256559765,0.780676422764228,0.777729288214706,0.80558846403111
28,2011010203,0.581124731182795,0.686813445378152,0.764034256559765,0.764034256559765,0.780676422764228,0.63151254180602,0.80558846403111
29,2011010204,0.386014177693762,0.349678571428571,0.764034256559765,0.764034256559765,0.780676422764228,0.63151254180602,0.80558846403111
30,2011010205,0.386014177693762,0.349678571428571,0.764034256559765,0.764034256559765,0.780676422764228,0.63151254180602,0.80558846403111
31,2011010206,0.386014177693762,0.349678571428571,0.764034256559765,0.764034256559765,0.780676422764228,0.777729288214706,0.80558846403111
32,2011010207,0.386014177693762,0.349678571428571,0.764034256559765,0.764034256559765,0.780676422764228,0.777729288214706,0.80558846403111
33,2011010208,0.581124731182795,0.349678571428571,0.764034256559765,0.764034256559765,0.780676422764228,0.777729288214706,0.80558846403111
34,2011010209,0.581124731182795,0.349678571428571,0.764034256559765,0.764034256559765,0.490460076045627,0.777729288214706,0.80558846403111
35,2011010210,0.581124731182795,0.349678571428571,0.764034256559765,0.764034256559765,0.490460076045627,0.777729288214706,0.80558846403111
36,2011010211,0.581124731182795,0.349678571428571,0.764034256559765,0.764034256559765,0.490460076045627,0.777729288214706,0.80558846403111
37,2011010212,0.581124731182795,0.349678571428571,0.764034256559765,0.764034256559765,0.780676422764228,0.777729288214706,0.80558846403111
38,2011010213,0.768534482758621,0.349678571428571,0.764034256559765,0.764034256559765,0.780676422764228,0.777729288214706,0.80558846403111
39,2011010214,0.768534482758621,0.349678571428571,0.764034256559765,0.764034256559765,0.780676422764228,0.777729288214706,0.80558846403111
40,2011010215,0.581124731182795,0.349678571428571,0.764034256559765,0.764034256559765,0.780676422764228,0.777729288214706,0.80558846403111
41,2011010216,0.581124731182795,0.349678571428571,0.764034256559765,0.764034256559765,0.780676422764228,0.777729288214706,0.80558846403111
42,2011010217,0.581124731182795,0.349678571428571,0.764034256559765,0.764034256559765,0.780676422764228,0.777729288214706,0.80558846403111
43,2011010218,0.581124731182795,0.349678571428571,0.764034256559765,0.764034256559765,0.780676422764228,0.777729288214706,0.80558846403111
44,2011010219,0.581124731182795,0.349678571428571,0.764034256559765,0.764034256559765,0.780676422764228,0.777729288214706,0.80558846403111
45,2011010220,0.581124731182795,0.686813445378152,0.764034256559765,0.764034256559765,0.780676422764228,0.777729288214706,0.80558846403111
46,2011010221,0.581124731182795,0.349678571428571,0.764034256559765,0.764034256559765,0.490460076045627,0.777729288214706,0.80558846403111
47,2011010222,0.581124731182795,0.349678571428571,0.764034256559765,0.764034256559765,0.490460076045627,0.777729288214706,0.80558846403111
48,2011010223,0.581124731182795,0.349678571428571,0.764034256559765,0.764034256559765,0.490460076045627,0.777729288214706,0.80558846403111
49,2011010300,0.386014177693762,0.349678571428571,0.764034256559765,0.764034256559765,0.490460076045627,0.63151254180602,0.80558846403111
50,2011010301,0.386014177693762,0.349678571428571,0.572120352250489,0.572120352250489,0.490460076045627,0.63151254180602,0.80558846403111
51,2011010302,0.386014177693762,0.349678571428571,0.572120352250489,0.572120352250489,0.490460076045627,0.63151254180602,0.80558846403111
52,2011010303,0.386014177693762,0.349678571428571,0.572120352250489,0.572120352250489,0.490460076045627,0.63151254180602,0.80558846403111
53,2011010304,0.386014177693762,0.349678571428571,0.572120352250489,0.572120352250489,0.386272522522522,0.63151254180602,0.80558846403111
54,2011010305,0.386014177693762,0.349678571428571,0.572120352250489,0.572120352250489,0.386272522522522,0.63151254180602,0.80558846403111
55,2011010306,0.386014177693762,0.349678571428571,0.572120352250489,0.572120352250489,0.386272522522522,0.63151254180602,0.80558846403111
56,2011010307,0.386014177693762,0.349678571428571,0.572120352250489,0.572120352250489,0.386272522522522,0.63151254180602,0.80558846403111
57,2011010308,0.386014177693762,0.349678571428571,0.572120352250489,0.572120352250489,0.386272522522522,0.63151254180602,0.80558846403111
58,2011010309,0.386014177693762,0.349678571428571,0.429855776306107,0.429855776306107,0.386272522522522,0.433713505461767,0.584426140757928
59,2011010310,0.386014177693762,0.349678571428571,0.429855776306107,0.429855776306107,0.386272522522522,0.433713505461767,0.584426140757928
60,2011010311,0.230828952857739,0.202356044475986,0.429855776306107,0.429855776306107,0.386272522522522,0.433713505461767,0.584426140757928
61,2011010312,0.230828952857739,0.202356044475986,0.429855776306107,0.429855776306107,0.386272522522522,0.433713505461767,0.584426140757928
62,2011010313,0.386014177693762,0.202356044475986,0.429855776306107,0.429855776306107,0.386272522522522,0.433713505461767,0.584426140757928
63,2011010314,0.386014177693762,0.202356044475986,0.572120352250489,0.572120352250489,0.386272522522522,0.433713505461767,0.584426140757928
64,2011010315,0.386014177693762,0.202356044475986,0.572120352250489,0.572120352250489,0.386272522522522,0.433713505461767,0.584426140757928
65,2011010316,0.386014177693762,0.202356044475986,0.572120352250489,0.572120352250489,0.490460076045627,0.433713505461767,0.584426140757928
66,2011010317,0.386014177693762,0.0788957897185393,0.572120352250489,0.572120352250489,0.490460076045627,0.433713505461767,0.584426140757928
67,2011010318,0.386014177693762,0.0788957897185393,0.429855776306107,0.429855776306107,0.490460076045627,0.433713505461767,0.252429890560876
68,2011010319,0.230828952857739,0.0788957897185393,0.331961107837359,0.331961107837359,0.490460076045627,0.433713505461767,0.252429890560876
69,2011010320,0.230828952857739,0.0788957897185393,0.331961107837359,0.331961107837359,0.386272522522522,0.248443381672324,0.252429890560876
70,2011010321,0.230828952857739,0.0788957897185393,0.331961107837359,0.331961107837359,0.386272522522522,0.248443381672324,0.252429890560876
71,2011010322,0.230828952857739,0.0788957897185393,0.331961107837359,0.331961107837359,0.386272522522522,0.248443381672324,0.252429890560876
72,2011010323,0.230828952857739,0.0788957897185393,0.331961107837359,0.331961107837359,0.386272522522522,0.248443381672324,0.252429890560876
73,2011010400,0.230828952857739,0.0788957897185393,0.331961107837359,0.331961107837359,0.246894298526585,0.248443381672324,0.252429890560876
74,2011010401,0.230828952857739,0.0788957897185393,0.331961107837359,0.331961107837359,0.126753597122302,0.433713505461767,0.252429890560876
75,2011010402,0.230828952857739,0.0788957897185393,0.331961107837359,0.331961107837359,0.126753597122302,0.433713505461767,0.584426140757928
76,2011010403,0.230828952857739,0.0788957897185393,0.331961107837359,0.331961107837359,0.126753597122302,0.433713505461767,0.584426140757928
77,2011010404,0.230828952857739,0.0788957897185393,0.331961107837359,0.331961107837359,0.126753597122302,0.433713505461767,0.584426140757928
78,2011010405,0.230828952857739,0.0788957897185393,0.429855776306107,0.429855776306107,0.126753597122302,0.248443381672324,0.252429890560876
79,2011010406,0.230828952857739,0.0788957897185393,0.429855776306107,0.429855776306107,0.126753597122302,0.248443381672324,0.252429890560876
80,2011010407,0.230828952857739,0.0788957897185393,0.331961107837359,0.331961107837359,0.126753597122302,0.248443381672324,0.252429890560876
81,2011010408,0.230828952857739,0.0788957897185393,0.331961107837359,0.331961107837359,0.126753597122302,0.248443381672324,0.252429890560876
82,2011010409,0.230828952857739,0.0788957897185393,0.331961107837359,0.331961107837359,0.126753597122302,0.248443381672324,0.252429890560876
83,2011010410,0.230828952857739,0.0788957897185393,0.331961107837359,0.331961107837359,0.126753597122302,0.433713505461767,0.584426140757928
84,2011010411,0.230828952857739,0.0788957897185393,0.331961107837359,0.331961107837359,0.126753597122302,0.433713505461767,0.584426140757928
85,2011010412,0.230828952857739,0.0788957897185393,0.331961107837359,0.331961107837359,0.126753597122302,0.248443381672324,0.252429890560876
86,2011010413,0.386014177693762,0.0788957897185393,0.192492420961455,0.192492420961455,0.246894298526585,0.248443381672324,0.252429890560876
87,2011010414,0.386014177693762,0.0788957897185393,0.192492420961455,0.192492420961455,0.490460076045627,0.248443381672324,0.252429890560876
88,2011010415,0.386014177693762,0.202356044475986,0.192492420961455,0.192492420961455,0.490460076045627,0.248443381672324,0.252429890560876
89,2011010416,0.386014177693762,0.202356044475986,0.192492420961455,0.192492420961455,0.780676422764228,0.248443381672324,0.252429890560876
90,2011010417,0.386014177693762,0.349678571428571,0.192492420961455,0.192492420961455,0.780676422764228,0.248443381672324,0.252429890560876
91,2011010418,0.386014177693762,0.349678571428571,0.192492420961455,0.192492420961455,0.490460076045627,0.248443381672324,0.252429890560876
92,2011010419,0.230828952857739,0.349678571428571,0.192492420961455,0.192492420961455,0.386272522522522,0.248443381672324,0.252429890560876
93,2011010420,0.230828952857739,0.349678571428571,0.192492420961455,0.192492420961455,0.386272522522522,0.248443381672324,0.252429890560876
94,2011010421,0.230828952857739,0.349678571428571,0.192492420961455,0.192492420961455,0.386272522522522,0.128920814479637,0.252429890560876
95,2011010422,0.230828952857739,0.349678571428571,0.192492420961455,0.192492420961455,0.386272522522522,0.248443381672324,0.252429890560876
96,2011010423,0.230828952857739,0.349678571428571,0.192492420961455,0.192492420961455,0.386272522522522,0.248443381672324,0.252429890560876
97,2011010500,0.230828952857739,0.349678571428571,0.192492420961455,0.192492420961455,0.246894298526585,0.248443381672324,0.252429890560876
98,2011010501,0.230828952857739,0.202356044475986,0.192492420961455,0.192492420961455,0.126753597122302,0.248443381672324,0.406319838056679
99,2011010502,0.230828952857739,0.202356044475986,0.192492420961455,0.192492420961455,0.126753597122302,0.433713505461767,0.406319838056679
100,2011010503,0.230828952857739,0.202356044475986,0.192492420961455,0.192492420961455,0.246894298526585,0.433713505461767,0.406319838056679
101,2011010504,0.230828952857739,0.202356044475986,0.429855776306107,0.429855776306107,0.246894298526585,0.433713505461767,0.406319838056679
102,2011010505,0.230828952857739,0.202356044475986,0.429855776306107,0.429855776306107,0.246894298526585,0.433713505461767,0.406319838056679
103,2011010506,0.230828952857739,0.202356044475986,0.192492420961455,0.192492420961455,0.246894298526585,0.433713505461767,0.584426140757928
104,2011010507,0.230828952857739,0.202356044475986,0.192492420961455,0.192492420961455,0.246894298526585,0.433713505461767,0.584426140757928
105,2011010508,0.230828952857739,0.202356044475986,0.192492420961455,0.192492420961455,0.386272522522522,0.433713505461767,0.584426140757928
106,2011010509,0.230828952857739,0.349678571428571,0.192492420961455,0.192492420961455,0.386272522522522,0.433713505461767,0.584426140757928
107,2011010510,0.230828952857739,0.349678571428571,0.192492420961455,0.192492420961455,0.386272522522522,0.248443381672324,0.252429890560876
108,2011010511,0.230828952857739,0.202356044475986,0.192492420961455,0.192492420961455,0.386272522522522,0.248443381672324,0.252429890560876
109,2011010512,0.230828952857739,0.202356044475986,0.192492420961455,0.192492420961455,0.386272522522522,0.248443381672324,0.252429890560876
110,2011010513,0.230828952857739,0.202356044475986,0.192492420961455,0.192492420961455,0.386272522522522,0.248443381672324,0.252429890560876
111,2011010514,0.230828952857739,0.202356044475986,0.192492420961455,0.192492420961455,0.386272522522522,0.128920814479637,0.139345986038393
112,2011010515,0.230828952857739,0.202356044475986,0.192492420961455,0.192492420961455,0.386272522522522,0.248443381672324,0.252429890560876
113,2011010516,0.230828952857739,0.202356044475986,0.192492420961455,0.192492420961455,0.386272522522522,0.248443381672324,0.252429890560876
114,2011010517,0.230828952857739,0.202356044475986,0.331961107837359,0.331961107837359,0.386272522522522,0.248443381672324,0.252429890560876
115,2011010518,0.230828952857739,0.202356044475986,0.331961107837359,0.331961107837359,0.386272522522522,0.248443381672324,0.139345986038393
116,2011010519,0.230828952857739,0.202356044475986,0.331961107837359,0.331961107837359,0.246894298526585,0.248443381672324,0.139345986038393
117,2011010520,0.230828952857739,0.202356044475986,0.331961107837359,0.331961107837359,0.246894298526585,0.128920814479637,0.139345986038393
118,2011010521,0.230828952857739,0.202356044475986,0.331961107837359,0.331961107837359,0.246894298526585,0.128920814479637,0.139345986038393
119,2011010522,0.230828952857739,0.202356044475986,0.331961107837359,0.331961107837359,0.246894298526585,0.128920814479637,0.139345986038393
120,2011010523,0.230828952857739,0.202356044475986,0.331961107837359,0.331961107837359,0.246894298526585,0.248443381672324,0.139345986038393
121,2011010600,0.230828952857739,0.202356044475986,0.331961107837359,0.331961107837359,0.246894298526585,0.128920814479637,0.139345986038393
122,2011010601,0.230828952857739,0.402353517364202,0.331961107837359,0.331961107837359,0.246894298526585,0.128920814479637,0.139345986038393
123,2011010602,0.230828952857739,0.402353517364202,0.331961107837359,0.331961107837359,0.246894298526585,0.128920814479637,0.139345986038393
124,2011010603,0.127538909090909,0.402353517364202,0.331961107837359,0.331961107837359,0.126753597122302,0.128920814479637,0.139345986038393
125,2011010604,0.127538909090909,0.402353517364202,0.331961107837359,0.331961107837359,0.126753597122302,0.128920814479637,0.139345986038393
126,2011010605,0.127538909090909,0.402353517364202,0.331961107837359,0.331961107837359,0.0449960291197883,0.128920814479637,0.252429890560876
127,2011010606,0.127538909090909,0.402353517364202,0.331961107837359,0.331961107837359,0.0449960291197883,0.128920814479637,0.139345986038393
128,2011010607,0.127538909090909,0.402353517364202,0.0760887945357204,0.0760887945357204,0.0449960291197883,0.128920814479637,0.139345986038393
129,2011010608,0.127538909090909,0.0788957897185393,0.0760887945357204,0.0760887945357204,0.0449960291197883,0.128920814479637,0.139345986038393
130,2011010609,0.127538909090909,0.0788957897185393,0.0760887945357204,0.0760887945357204,0.0449960291197883,0.128920814479637,0.139345986038393
131,2011010610,0.127538909090909,0.0788957897185393,0.0760887945357204,0.0760887945357204,0.0449960291197883,0.128920814479637,0.139345986038393
132,2011010611,0.127538909090909,0.0788957897185393,0.331961107837359,0.331961107837359,0.0449960291197883,0.128920814479637,0.139345986038393
133,2011010612,0.127538909090909,0.0788957897185393,0.331961107837359,0.331961107837359,0.0449960291197883,0.128920814479637,0.139345986038393
134,2011010613,0.127538909090909,0.0788957897185393,0.331961107837359,0.331961107837359,0.0449960291197883,0.128920814479637,0.252429890560876
135,2011010614,0.127538909090909,0.0788957897185393,0.331961107837359,0.331961107837359,0.0449960291197883,0.248443381672324,0.252429890560876
136,2011010615,0.127538909090909,0.202356044475986,0.331961107837359,0.331961107837359,0.0449960291197883,0.248443381672324,0.252429890560876
137,2011010616,0.230828952857739,0.349678571428571,0.331961107837359,0.331961107837359,0.0449960291197883,0.248443381672324,0.252429890560876
138,2011010617,0.230828952857739,0.349678571428571,0.331961107837359,0.331961107837359,0.126753597122302,0.248443381672324,0.252429890560876
139,2011010618,0.230828952857739,0.686813445378152,0.331961107837359,0.331961107837359,0.126753597122302,0.248443381672324,0.252429890560876
140,2011010619,0.230828952857739,0.686813445378152,0.331961107837359,0.331961107837359,0.126753597122302,0.248443381672324,0.252429890560876
141,2011010620,0.230828952857739,0.686813445378152,0.0760887945357204,0.0760887945357204,0.126753597122302,0.128920814479637,0.252429890560876
142,2011010621,0.127538909090909,0.349678571428571,0.0760887945357204,0.0760887945357204,0.126753597122302,0.128920814479637,0.139345986038393
143,2011010622,0.127538909090909,0.349678571428571,0.0760887945357204,0.0760887945357204,0.126753597122302,0.128920814479637,0.139345986038393
144,2011010623,0.127538909090909,0.349678571428571,0.0760887945357204,0.0760887945357204,0.126753597122302,0.128920814479637,0.252429890560876
145,2011010700,0.127538909090909,0.349678571428571,0.0760887945357204,0.0760887945357204,0.246894298526585,0.248443381672324,0.252429890560876
146,2011010701,0.127538909090909,0.349678571428571,0.192492420961455,0.192492420961455,0.246894298526585,0.433713505461767,0.584426140757928
147,2011010702,0.127538909090909,0.349678571428571,0.192492420961455,0.192492420961455,0.246894298526585,0.433713505461767,0.406319838056679
148,2011010703,0.0401090259159964,0.349678571428571,0.429855776306107,0.429855776306107,0.246894298526585,0.433713505461767,0.80558846403111
149,2011010704,0.127538909090909,0.349678571428571,0.429855776306107,0.429855776306107,0.246894298526585,0.433713505461767,0.406319838056679
150,2011010705,0.127538909090909,0.349678571428571,0.429855776306107,0.429855776306107,0.246894298526585,0.433713505461767,0.584426140757928
151,2011010706,0.230828952857739,0.349678571428571,0.429855776306107,0.429855776306107,0.490460076045627,0.433713505461767,0.584426140757928
152,2011010707,0.230828952857739,0.202356044475986,0.429855776306107,0.429855776306107,0.490460076045627,0.433713505461767,0.584426140757928
153,2011010708,0.230828952857739,0.202356044475986,0.429855776306107,0.429855776306107,0.490460076045627,0.433713505461767,0.584426140757928
154,2011010709,0.230828952857739,0.202356044475986,0.429855776306107,0.429855776306107,0.490460076045627,0.433713505461767,0.584426140757928
155,2011010710,0.230828952857739,0.202356044475986,0.192492420961455,0.192492420961455,0.490460076045627,0.433713505461767,0.584426140757928
156,2011010711,0.230828952857739,0.202356044475986,0.192492420961455,0.192492420961455,0.246894298526585,0.248443381672324,0.584426140757928
157,2011010712,0.230828952857739,0.0788957897185393,0.192492420961455,0.192492420961455,0.246894298526585,0.248443381672324,0.252429890560876
158,2011010713,0.230828952857739,0.0788957897185393,0.192492420961455,0.192492420961455,0.126753597122302,0.248443381672324,0.252429890560876
159,2011010714,0.230828952857739,0.0788957897185393,0.192492420961455,0.192492420961455,0.246894298526585,0.248443381672324,0.252429890560876
160,2011010715,0.230828952857739,0.0788957897185393,0.192492420961455,0.192492420961455,0.246894298526585,0.248443381672324,0.252429890560876
161,2011010716,0.230828952857739,0.0788957897185393,0.192492420961455,0.192492420961455,0.246894298526585,0.248443381672324,0.252429890560876
162,2011010717,0.230828952857739,0.0788957897185393,0.192492420961455,0.192492420961455,0.246894298526585,0.248443381672324,0.252429890560876
163,2011010718,0.230828952857739,0.0788957897185393,0.331961107837359,0.331961107837359,0.386272522522522,0.248443381672324,0.252429890560876
164,2011010719,0.127538909090909,0.0788957897185393,0.331961107837359,0.331961107837359,0.386272522522522,0.128920814479637,0.139345986038393
165,2011010720,0.127538909090909,0.0788957897185393,0.0760887945357204,0.0760887945357204,0.386272522522522,0.128920814479637,0.0460447874493926
166,2011010721,0.127538909090909,0.0788957897185393,0.0760887945357204,0.0760887945357204,0.386272522522522,0.0466570273631844,0.0460447874493926
167,2011010722,0.230828952857739,0.202356044475986,0.0760887945357204,0.0760887945357204,0.386272522522522,0.0466570273631844,0.0460447874493926
168,2011010723,0.230828952857739,0.202356044475986,0.0760887945357204,0.0760887945357204,0.246894298526585,0.0466570273631844,0.0460447874493926
169,2011010800,0.127538909090909,0.202356044475986,0.0760887945357204,0.0760887945357204,0.126753597122302,0.0466570273631844,0.0460447874493926
170,2011010801,0.0401090259159964,0.349678571428571,0.0760887945357204,0.0760887945357204,0.0449960291197883,0.0466570273631844,0.0460447874493926
171,2011010802,0.0401090259159964,0.349678571428571,0.331961107837359,0.331961107837359,0.0449960291197883,0.0466570273631844,0.0460447874493926
172,2011010803,0.0401090259159964,0.349678571428571,0.331961107837359,0.331961107837359,0.126753597122302,0.128920814479637,0.0460447874493926
173,2011010804,0.127538909090909,0.349678571428571,0.331961107837359,0.331961107837359,0.126753597122302,0.128920814479637,0.0460447874493926
174,2011010805,0.127538909090909,0.349678571428571,0.331961107837359,0.331961107837359,0.126753597122302,0.128920814479637,0.139345986038393
175,2011010806,0.127538909090909,0.349678571428571,0.331961107837359,0.331961107837359,0.246894298526585,0.128920814479637,0.139345986038393
176,2011010807,0.127538909090909,0.349678571428571,0.331961107837359,0.331961107837359,0.246894298526585,0.128920814479637,0.139345986038393
177,2011010808,0.127538909090909,0.349678571428571,0.331961107837359,0.331961107837359,0.246894298526585,0.128920814479637,0.139345986038393
178,2011010809,0.127538909090909,0.349678571428571,0.331961107837359,0.331961107837359,0.246894298526585,0.128920814479637,0.139345986038393
179,2011010810,0.127538909090909,0.349678571428571,0.331961107837359,0.331961107837359,0.246894298526585,0.128920814479637,0.0460447874493926
180,2011010811,0.127538909090909,0.349678571428571,0.331961107837359,0.331961107837359,0.126753597122302,0.128920814479637,0.0460447874493926
181,2011010812,0.127538909090909,0.202356044475986,0.192492420961455,0.192492420961455,0.246894298526585,0.128920814479637,0.0460447874493926
182,2011010813,0.127538909090909,0.202356044475986,0.192492420961455,0.192492420961455,0.126753597122302,0.128920814479637,0.0460447874493926
183,2011010814,0.127538909090909,0.202356044475986,0.192492420961455,0.192492420961455,0.126753597122302,0.128920814479637,0.0460447874493926
